YearCode,CatchLocation,StationCode,SampleDate,SampleTime,MethodCode,OrganismCode,MarkCode,TagCode,RaceByTag,ForkLength,HeadNumber,CWTCount,IDnumbers
13,Sherwood Harbor,SR055M,4/19/13,9:40,MWTR,CHN,AdClipped,055608,Fall,83,32368,1,13-32368
13,Sherwood Harbor,SR055M,4/19/13,10:07,MWTR,CHN,AdClipped,055598,Fall,79,32391,1,13-32391
13,Sherwood Harbor,SR055M,4/19/13,10:34,MWTR,CHN,AdClipped,055599,Fall,78,32257,1,13-32257
13,Sherwood Harbor,SR055M,4/19/13,11:01,MWTR,CHN,AdClipped,055597,Fall,81,32298,1,13-32298
13,Sherwood Harbor,SR055M,4/19/13,11:28,MWTR,CHN,AdClipped,055597,Fall,87,32284,1,13-32284
13,Sherwood Harbor,SR055M,4/19/13,10:07,MWTR,CHN,AdClipped,060463,Spring,77,32235,1,13-32235
13,Sherwood Harbor,SR055M,4/19/13,10:34,MWTR,CHN,AdClipped,055593,Fall,78,32229,1,13-32229
13,Sherwood Harbor,SR055M,4/19/13,10:34,MWTR,CHN,AdClipped,055597,Fall,88,32285,1,13-32285
13,Sherwood Harbor,SR055M,4/19/13,11:01,MWTR,CHN,AdClipped,055609,Fall,79,30399,1,13-30399
13,Sherwood Harbor,SR055M,4/19/13,12:04,MWTR,CHN,AdClipped,055596,Fall,84,30414,1,13-30414
13,Sherwood Harbor,SR055M,4/19/13,7:44,MWTR,CHN,AdClipped,055609,Fall,75,32345,1,13-32345
13,Sherwood Harbor,SR055M,4/19/13,7:44,MWTR,CHN,AdClipped,055609,Fall,75,32388,1,13-32388
13,Sherwood Harbor,SR055M,4/19/13,8:17,MWTR,CHN,AdClipped,055608,Fall,78,30439,1,13-30439
13,Sherwood Harbor,SR055M,4/19/13,9:14,MWTR,CHN,AdClipped,055597,Fall,82,32312,1,13-32312
13,Sherwood Harbor,SR055M,4/19/13,9:40,MWTR,CHN,AdClipped,055593,Fall,80,32356,1,13-32356
13,Sherwood Harbor,SR055M,4/19/13,9:40,MWTR,CHN,AdClipped,055598,Fall,79,32310,1,13-32310
13,Sherwood Harbor,SR055M,4/19/13,9:40,MWTR,CHN,AdClipped,055598,Fall,82,32313,1,13-32313
13,Sherwood Harbor,SR055M,4/19/13,10:34,MWTR,CHN,AdClipped,055596,Fall,80,32271,1,13-32271
13,Sherwood Harbor,SR055M,4/19/13,11:01,MWTR,CHN,AdClipped,055597,Fall,78,32358,1,13-32358
13,Sherwood Harbor,SR055M,4/19/13,12:04,MWTR,CHN,AdClipped,055593,Fall,83,30428,1,13-30428
13,Sherwood Harbor,SR055M,4/19/13,7:44,MWTR,CHN,AdClipped,055596,Fall,81,32275,1,13-32275
13,Sherwood Harbor,SR055M,4/19/13,7:44,MWTR,CHN,AdClipped,055596,Fall,85,32276,1,13-32276
13,Sherwood Harbor,SR055M,4/19/13,7:44,MWTR,CHN,AdClipped,055597,Fall,84,29982,1,13-29982
13,Sherwood Harbor,SR055M,4/19/13,8:47,MWTR,CHN,AdClipped,055596,Fall,82,30397,1,13-30397
13,Sherwood Harbor,SR055M,4/19/13,9:14,MWTR,CHN,AdClipped,055597,Fall,80,32431,1,13-32431
13,Sherwood Harbor,SR055M,4/19/13,9:40,MWTR,CHN,AdClipped,055593,Fall,80,30478,1,13-30478
13,Sherwood Harbor,SR055M,4/19/13,10:07,MWTR,CHN,AdClipped,055599,Fall,77,32326,1,13-32326
13,Sherwood Harbor,SR055M,4/19/13,10:07,MWTR,CHN,AdClipped,055609,Fall,73,32263,1,13-32263
13,Sherwood Harbor,SR055M,4/19/13,10:34,MWTR,CHN,AdClipped,055609,Fall,75,32243,1,13-32243
13,Sherwood Harbor,SR055M,4/19/13,11:01,MWTR,CHN,AdClipped,055597,Fall,76,32339,1,13-32339
13,Sherwood Harbor,SR055M,4/19/13,11:01,MWTR,CHN,AdClipped,055597,Fall,85,32325,1,13-32325
13,Sherwood Harbor,SR055M,4/19/13,11:01,MWTR,CHN,AdClipped,055608,Fall,77,30413,1,13-30413
13,Sherwood Harbor,SR055M,4/19/13,7:44,MWTR,CHN,AdClipped,055593,Fall,83,32247,1,13-32247
13,Sherwood Harbor,SR055M,4/19/13,7:44,MWTR,CHN,AdClipped,055608,Fall,80,32233,1,13-32233
13,Sherwood Harbor,SR055M,4/19/13,7:44,MWTR,CHN,AdClipped,055609,Fall,73,32234,1,13-32234
13,Sherwood Harbor,SR055M,4/19/13,8:47,MWTR,CHN,AdClipped,055597,Fall,78,30438,1,13-30438
13,Sherwood Harbor,SR055M,4/19/13,8:47,MWTR,CHN,AdClipped,055597,Fall,88,30410,1,13-30410
13,Sherwood Harbor,SR055M,4/19/13,8:47,MWTR,CHN,AdClipped,055609,Fall,77,32355,1,13-32355
13,Sherwood Harbor,SR055M,4/19/13,8:47,MWTR,CHN,AdClipped,060463,Spring,94,30396,1,13-30396
13,Sherwood Harbor,SR055M,4/19/13,9:14,MWTR,CHN,AdClipped,055596,Fall,83,30460,1,13-30460
13,Sherwood Harbor,SR055M,4/19/13,10:07,MWTR,CHN,AdClipped,055599,Fall,78,32249,1,13-32249
13,Sherwood Harbor,SR055M,4/19/13,11:01,MWTR,CHN,AdClipped,055598,Fall,77,32343,1,13-32343
13,Sherwood Harbor,SR055M,4/19/13,11:01,MWTR,CHN,AdClipped,060463,Spring,86,32300,1,13-32300
13,Sherwood Harbor,SR055M,4/19/13,7:44,MWTR,CHN,AdClipped,055599,Fall,81,32404,1,13-32404
13,Sherwood Harbor,SR055M,4/19/13,8:17,MWTR,CHN,AdClipped,055599,Fall,73,30411,1,13-30411
13,Sherwood Harbor,SR055M,4/19/13,9:14,MWTR,CHN,AdClipped,055596,Fall,83,32328,1,13-32328
13,Sherwood Harbor,SR055M,4/19/13,9:14,MWTR,CHN,AdClipped,055599,Fall,77,32354,1,13-32354
13,Sherwood Harbor,SR055M,4/19/13,9:40,MWTR,CHN,AdClipped,055598,Fall,77,32292,1,13-32292
13,Sherwood Harbor,SR055M,4/19/13,9:40,MWTR,CHN,AdClipped,055608,Fall,80,30508,1,13-30508
13,Sherwood Harbor,SR055M,4/19/13,10:07,MWTR,CHN,AdClipped,055597,Fall,94,32405,1,13-32405
13,Sherwood Harbor,SR055M,4/19/13,10:34,MWTR,CHN,AdClipped,055593,Fall,88,32277,1,13-32277
13,Sherwood Harbor,SR055M,4/19/13,10:34,MWTR,CHN,AdClipped,055596,Fall,78,32242,1,13-32242
13,Sherwood Harbor,SR055M,4/19/13,10:34,MWTR,CHN,AdClipped,055608,Fall,75,32256,1,13-32256
13,Sherwood Harbor,SR055M,4/19/13,11:01,MWTR,CHN,AdClipped,055593,Fall,75,32314,1,13-32314
13,Sherwood Harbor,SR055M,4/19/13,11:01,MWTR,CHN,AdClipped,055598,Fall,82,32357,1,13-32357
13,Sherwood Harbor,SR055M,4/19/13,11:01,MWTR,CHN,AdClipped,060463,Spring,80,32301,1,13-32301
13,Sherwood Harbor,SR055M,4/19/13,11:28,MWTR,CHN,AdClipped,055597,Fall,86,32317,1,13-32317
13,Chipps Island,SB018S,4/17/13,12:09,MWTR,CHN,AdClipped,060463,Spring,95,37205,1,13-37205
13,Chipps Island,SB018S,4/17/13,11:44,MWTR,CHN,AdClipped,060463,Spring,93,37191,1,13-37191
13,Chipps Island,SB018S,4/17/13,12:09,MWTR,CHN,AdClipped,060462,Spring,83,37120,1,13-37120
13,Chipps Island,SB018N,4/17/13,8:42,MWTR,CHN,AdClipped,060463,Spring,95,37051,1,13-37051
13,Chipps Island,SB018S,4/17/13,11:44,MWTR,CHN,AdClipped,060462,Spring,92,37218,1,13-37218
13,Chipps Island,SB018M,4/17/13,11:19,MWTR,CHN,AdClipped,060462,Spring,95,37204,1,13-37204
13,Elkhorn,SR071E,4/17/13,12:31,SEIN,CHN,AdClipped,055599,Fall,72,38751,1,13-38751
13,Elkhorn,SR071E,4/17/13,12:31,SEIN,CHN,AdClipped,055609,Fall,82,38794,1,13-38794
13,Elkhorn,SR071E,4/17/13,12:31,SEIN,CHN,AdClipped,060463,Spring,90,38737,1,13-38737
13,Sherwood Harbor,SR055M,4/17/13,7:45,MWTR,CHN,AdClipped,060463,Spring,91,32272,1,13-32272
13,Sherwood Harbor,SR055M,4/17/13,8:10,MWTR,CHN,AdClipped,055597,Fall,80,32287,1,13-32287
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055596,Fall,78,29923,1,13-29923
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055596,Fall,80,30066,1,13-30066
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055597,Fall,86,30011,1,13-30011
13,Sherwood Harbor,SR055M,4/17/13,9:28,MWTR,CHN,AdClipped,055598,Fall,81,29916,1,13-29916
13,Sherwood Harbor,SR055M,4/17/13,9:28,MWTR,CHN,AdClipped,055608,Fall,73,34181,1,13-34181
13,Sherwood Harbor,SR055M,4/17/13,10:19,MWTR,CHN,AdClipped,055596,Fall,80,38141,1,13-38141
13,Sherwood Harbor,SR055M,4/17/13,10:45,MWTR,CHN,AdClipped,055599,Fall,80,38152,1,13-38152
13,Sherwood Harbor,SR055M,4/17/13,10:45,MWTR,CHN,AdClipped,055599,Fall,81,38195,1,13-38195
13,Sherwood Harbor,SR055M,4/17/13,11:17,MWTR,CHN,AdClipped,060463,Spring,92,38160,1,13-38160
13,Sherwood Harbor,SR055M,4/17/13,11:45,MWTR,CHN,AdClipped,055599,Fall,84,38199,1,13-38199
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,055596,Fall,78,36567,1,13-36567
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,060463,Spring,83,36566,1,13-36566
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,060463,Spring,93,36539,1,13-36539
13,Sherwood Harbor,SR055M,4/17/13,8:10,MWTR,CHN,AdClipped,055596,Fall,83,32259,1,13-32259
13,Sherwood Harbor,SR055M,4/17/13,8:10,MWTR,CHN,AdClipped,055597,Fall,81,32231,1,13-32231
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055593,Fall,78,29984,1,13-29984
13,Sherwood Harbor,SR055M,4/17/13,7:45,MWTR,CHN,AdClipped,055597,Fall,90,32289,1,13-32289
13,Sherwood Harbor,SR055M,4/17/13,7:45,MWTR,CHN,AdClipped,060463,Spring,90,32246,1,13-32246
13,Sherwood Harbor,SR055M,4/17/13,8:10,MWTR,CHN,AdClipped,055597,Fall,80,32274,1,13-32274
13,Sherwood Harbor,SR055M,4/17/13,8:35,MWTR,CHN,AdClipped,060463,Spring,94,29941,1,13-29941
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055608,Fall,78,29939,1,13-29939
13,Sherwood Harbor,SR055M,4/17/13,10:19,MWTR,CHN,AdClipped,060463,Spring,92,32244,1,13-32244
13,Sherwood Harbor,SR055M,4/17/13,10:19,MWTR,CHN,AdClipped,060463,Spring,93,38170,1,13-38170
13,Sherwood Harbor,SR055M,4/17/13,11:17,MWTR,CHN,AdClipped,055599,Fall,77,38174,1,13-38174
13,Sherwood Harbor,SR055M,4/17/13,11:45,MWTR,CHN,AdClipped,060463,Spring,88,38159,1,13-38159
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,055593,Fall,83,36568,1,13-36568
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,060463,Spring,88,36730,1,13-36730
13,Sherwood Harbor,SR055M,4/17/13,7:45,MWTR,CHN,AdClipped,060463,Spring,88,32316,1,13-32316
13,Sherwood Harbor,SR055M,4/17/13,8:35,MWTR,CHN,AdClipped,060463,Spring,93,29914,1,13-29914
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055593,Fall,80,29979,1,13-29979
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055597,Fall,83,29968,1,13-29968
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055598,Fall,76,32377,1,13-32377
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055608,Fall,83,29938,1,13-29938
13,Sherwood Harbor,SR055M,4/17/13,9:28,MWTR,CHN,AdClipped,060463,Spring,92,34217,1,13-34217
13,Sherwood Harbor,SR055M,4/17/13,9:28,MWTR,CHN,AdClipped,060463,Spring,98,29980,1,13-29980
13,Sherwood Harbor,SR055M,4/17/13,10:19,MWTR,CHN,AdClipped,055608,Fall,75,38169,1,13-38169
13,Sherwood Harbor,SR055M,4/17/13,10:19,MWTR,CHN,AdClipped,060463,Spring,88,32258,1,13-32258
13,Sherwood Harbor,SR055M,4/17/13,10:19,MWTR,CHN,AdClipped,060463,Spring,97,38156,1,13-38156
13,Sherwood Harbor,SR055M,4/17/13,10:45,MWTR,CHN,AdClipped,055598,Fall,83,38157,1,13-38157
13,Sherwood Harbor,SR055M,4/17/13,10:45,MWTR,CHN,AdClipped,060463,Spring,82,38197,1,13-38197
13,Sherwood Harbor,SR055M,4/17/13,10:45,MWTR,CHN,AdClipped,060463,Spring,89,38154,1,13-38154
13,Sherwood Harbor,SR055M,4/17/13,11:17,MWTR,CHN,AdClipped,060463,Spring,97,38145,1,13-38145
13,Sherwood Harbor,SR055M,4/17/13,11:45,MWTR,CHN,AdClipped,055593,Fall,85,38200,1,13-38200
13,Sherwood Harbor,SR055M,4/17/13,11:45,MWTR,CHN,AdClipped,055598,Fall,79,38203,1,13-38203
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,055596,Fall,82,36559,1,13-36559
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,055596,Fall,87,36758,1,13-36758
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,060463,Spring,87,36554,1,13-36554
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055597,Fall,87,29931,1,13-29931
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055608,Fall,80,29912,1,13-29912
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,060463,Spring,90,29985,1,13-29985
13,Sherwood Harbor,SR055M,4/17/13,10:45,MWTR,CHN,AdClipped,055608,Fall,83,30023,1,13-30023
13,Sherwood Harbor,SR055M,4/17/13,11:17,MWTR,CHN,AdClipped,055599,Fall,82,38202,1,13-38202
13,Sherwood Harbor,SR055M,4/17/13,11:17,MWTR,CHN,AdClipped,060463,Spring,93,38188,1,13-38188
13,Sherwood Harbor,SR055M,4/17/13,11:45,MWTR,CHN,AdClipped,055596,Fall,82,38201,1,13-38201
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,055598,Fall,82,36540,1,13-36540
13,Sherwood Harbor,SR055M,4/17/13,8:10,MWTR,CHN,AdClipped,055596,Fall,80,32260,1,13-32260
13,Sherwood Harbor,SR055M,4/17/13,9:28,MWTR,CHN,AdClipped,055598,Fall,78,36506,1,13-36506
13,Sherwood Harbor,SR055M,4/17/13,9:28,MWTR,CHN,AdClipped,060463,Spring,87,36520,1,13-36520
13,Sherwood Harbor,SR055M,4/17/13,9:28,MWTR,CHN,AdClipped,060463,Spring,97,32230,1,13-32230
13,Sherwood Harbor,SR055M,4/17/13,10:19,MWTR,CHN,AdClipped,055596,Fall,80,38142,1,13-38142
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055593,Fall,83,30038,1,13-30038
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055597,Fall,85,29981,1,13-29981
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055598,Fall,82,29925,1,13-29925
13,Sherwood Harbor,SR055M,4/17/13,9:28,MWTR,CHN,AdClipped,055596,Fall,87,34195,1,13-34195
13,Sherwood Harbor,SR055M,4/17/13,9:28,MWTR,CHN,AdClipped,055597,Fall,88,34168,1,13-34168
13,Sherwood Harbor,SR055M,4/17/13,9:28,MWTR,CHN,AdClipped,060463,Spring,93,36561,1,13-36561
13,Sherwood Harbor,SR055M,4/17/13,10:19,MWTR,CHN,AdClipped,055608,Fall,76,38184,1,13-38184
13,Sherwood Harbor,SR055M,4/17/13,10:19,MWTR,CHN,AdClipped,060463,Spring,93,38155,1,13-38155
13,Sherwood Harbor,SR055M,4/17/13,10:45,MWTR,CHN,AdClipped,055597,Fall,77,38143,1,13-38143
13,Sherwood Harbor,SR055M,4/17/13,10:45,MWTR,CHN,AdClipped,060463,Spring,90,38183,1,13-38183
13,Sherwood Harbor,SR055M,4/17/13,11:45,MWTR,CHN,AdClipped,055597,Fall,81,38182,1,13-38182
13,Sherwood Harbor,SR055M,4/17/13,11:45,MWTR,CHN,AdClipped,055597,Fall,85,38186,1,13-38186
13,Sherwood Harbor,SR055M,4/17/13,11:45,MWTR,CHN,AdClipped,060463,Spring,91,38187,1,13-38187
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,055608,Fall,78,36558,1,13-36558
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,060463,Spring,92,36560,1,13-36560
13,Sherwood Harbor,SR055M,4/17/13,8:10,MWTR,CHN,AdClipped,055593,Fall,82,32273,1,13-32273
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,055608,Fall,80,29667,1,13-29667
13,Sherwood Harbor,SR055M,4/17/13,9:01,MWTR,CHN,AdClipped,060463,Spring,84,30045,1,13-30045
13,Sherwood Harbor,SR055M,4/17/13,9:28,MWTR,CHN,AdClipped,060463,Spring,95,34203,1,13-34203
13,Sherwood Harbor,SR055M,4/17/13,10:45,MWTR,CHN,AdClipped,055593,Fall,80,38138,1,13-38138
13,Sherwood Harbor,SR055M,4/17/13,10:45,MWTR,CHN,AdClipped,055599,Fall,80,38166,1,13-38166
13,Sherwood Harbor,SR055M,4/17/13,10:45,MWTR,CHN,AdClipped,060463,Spring,88,38171,1,13-38171
13,Sherwood Harbor,SR055M,4/17/13,11:45,MWTR,CHN,AdClipped,055596,Fall,81,38167,1,13-38167
13,Sherwood Harbor,SR055M,4/17/13,11:45,MWTR,CHN,AdClipped,055597,Fall,86,38196,1,13-38196
13,Sherwood Harbor,SR055M,4/17/13,11:45,MWTR,CHN,AdClipped,055609,Fall,73,38168,1,13-38168
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,055598,Fall,84,38139,1,13-38139
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,055599,Fall,79,36538,1,13-36538
13,Sherwood Harbor,SR055M,4/17/13,10:19,MWTR,CHN,AdClipped,055597,Fall,86,38198,1,13-38198
13,Sherwood Harbor,SR055M,4/17/13,10:45,MWTR,CHN,AdClipped,060463,Spring,97,30037,1,13-30037
13,Sherwood Harbor,SR055M,4/17/13,11:45,MWTR,CHN,AdClipped,060463,Spring,89,38153,1,13-38153
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,055593,Fall,81,36552,1,13-36552
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,060463,Spring,93,36553,1,13-36553
13,Sherwood Harbor,SR055M,4/17/13,7:45,MWTR,CHN,AdClipped,055599,Fall,78,32359,1,13-32359
13,Sherwood Harbor,SR055M,4/17/13,7:45,MWTR,CHN,AdClipped,055599,Fall,82,32232,1,13-32232
13,Sherwood Harbor,SR055M,4/17/13,8:10,MWTR,CHN,AdClipped,055596,Fall,80,32288,1,13-32288
13,Sherwood Harbor,SR055M,4/17/13,8:10,MWTR,CHN,AdClipped,060463,Spring,83,32245,1,13-32245
13,Sherwood Harbor,SR055M,4/17/13,10:45,MWTR,CHN,AdClipped,055608,Fall,84,38140,1,13-38140
13,Sherwood Harbor,SR055M,4/17/13,10:45,MWTR,CHN,AdClipped,060463,Spring,97,30067,1,13-30067
13,Sherwood Harbor,SR055M,4/17/13,11:17,MWTR,CHN,AdClipped,055593,Fall,86,38146,1,13-38146
13,Sherwood Harbor,SR055M,4/17/13,11:45,MWTR,CHN,AdClipped,055608,Fall,80,38181,1,13-38181
13,Sherwood Harbor,SR055M,4/17/13,12:15,MWTR,CHN,AdClipped,055596,Fall,78,36716,1,13-36716
13,Tisdale,SR119E,4/17/13,9:33,SEIN,CHN,AdClipped,055609,Fall,76,38591,1,13-38591
13,Tisdale,SR119E,4/17/13,9:33,SEIN,CHN,AdClipped,055593,Fall,80,38793,1,13-38793
13,Tisdale,SR119E,4/17/13,9:33,SEIN,CHN,AdClipped,055598,Fall,74,38780,1,13-38780
13,Tisdale,SR119E,4/17/13,9:33,SEIN,CHN,AdClipped,055608,Fall,70,38766,1,13-38766
13,Tisdale,SR119E,4/17/13,9:33,SEIN,CHN,AdClipped,055599,Fall,82,38752,1,13-38752
13,Tisdale,SR119E,4/17/13,9:33,SEIN,CHN,AdClipped,055609,Fall,78,38605,1,13-38605
13,Chipps Island,SB018S,4/15/13,8:09,MWTR,CHN,AdClipped,060462,Spring,91,37249,1,13-37249
13,Chipps Island,SB018S,4/15/13,8:58,MWTR,CHN,AdClipped,060462,Spring,92,37247,1,13-37247
13,Chipps Island,SB018S,4/15/13,8:33,MWTR,CHN,AdClipped,060462,Spring,97,37234,1,13-37234
13,Chipps Island,SB018M,4/15/13,11:01,MWTR,CHN,AdClipped,060462,Spring,73,37259,1,13-37259
13,Chipps Island,SB018S,4/15/13,8:58,MWTR,CHN,AdClipped,060462,Spring,105,37261,1,13-37261
13,Chipps Island,SB018N,4/15/13,10:12,MWTR,CHN,AdClipped,060462,Spring,84,37242,1,13-37242
13,Chipps Island,SB018S,4/15/13,8:33,MWTR,CHN,AdClipped,060462,Spring,76,37233,1,13-37233
13,Chipps Island,SB018S,4/15/13,8:33,MWTR,CHN,AdClipped,060462,Spring,100,37262,1,13-37262
13,Chipps Island,SB018N,4/15/13,10:12,MWTR,CHN,AdClipped,060462,Spring,101,37257,1,13-37257
13,Chipps Island,SB018M,4/15/13,10:38,MWTR,CHN,AdClipped,060462,Spring,93,37209,1,13-37209
13,Sherwood Harbor,SR055M,4/15/13,7:55,MWTR,CHN,AdClipped,060463,Spring,100,34226,1,13-34226
13,Sherwood Harbor,SR055M,4/15/13,8:21,MWTR,CHN,AdClipped,060463,Spring,86,38191,1,13-38191
13,Sherwood Harbor,SR055M,4/15/13,8:21,MWTR,CHN,AdClipped,060463,Spring,90,38148,1,13-38148
13,Sherwood Harbor,SR055M,4/15/13,8:21,MWTR,CHN,AdClipped,060463,Spring,90,38176,1,13-38176
13,Sherwood Harbor,SR055M,4/15/13,8:21,MWTR,CHN,AdClipped,060463,Spring,91,38190,1,13-38190
13,Sherwood Harbor,SR055M,4/15/13,7:55,MWTR,CHN,AdClipped,060463,Spring,82,34221,1,13-34221
13,Sherwood Harbor,SR055M,4/15/13,7:55,MWTR,CHN,AdClipped,060463,Spring,89,34227,1,13-34227
13,Sherwood Harbor,SR055M,4/15/13,8:21,MWTR,CHN,AdClipped,060463,Spring,89,38147,1,13-38147
13,Sherwood Harbor,SR055M,4/15/13,8:21,MWTR,CHN,AdClipped,060463,Spring,93,38177,1,13-38177
13,Sherwood Harbor,SR055M,4/15/13,8:47,MWTR,CHN,AdClipped,060463,Spring,90,34234,1,13-34234
13,Sherwood Harbor,SR055M,4/15/13,9:13,MWTR,CHN,AdClipped,060463,Spring,84,34216,1,13-34216
13,Sherwood Harbor,SR055M,4/15/13,9:13,MWTR,CHN,AdClipped,060463,Spring,93,34247,1,13-34247
13,Sherwood Harbor,SR055M,4/15/13,9:13,MWTR,CHN,AdClipped,060463,Spring,95,34267,1,13-34267
13,Sherwood Harbor,SR055M,4/15/13,9:40,MWTR,CHN,AdClipped,060463,Spring,87,38173,1,13-38173
13,Sherwood Harbor,SR055M,4/15/13,9:40,MWTR,CHN,AdClipped,060463,Spring,90,30015,1,13-30015
13,Sherwood Harbor,SR055M,4/15/13,9:40,MWTR,CHN,AdClipped,060463,Spring,96,29987,1,13-29987
13,Sherwood Harbor,SR055M,4/15/13,7:29,MWTR,CHN,AdClipped,060463,Spring,85,34174,1,13-34174
13,Sherwood Harbor,SR055M,4/15/13,7:29,MWTR,CHN,AdClipped,060463,Spring,95,34205,1,13-34205
13,Sherwood Harbor,SR055M,4/15/13,7:55,MWTR,CHN,AdClipped,060463,Spring,87,34239,1,13-34239
13,Sherwood Harbor,SR055M,4/15/13,7:55,MWTR,CHN,AdClipped,060463,Spring,88,34224,1,13-34224
13,Sherwood Harbor,SR055M,4/15/13,7:55,MWTR,CHN,AdClipped,060463,Spring,94,34240,1,13-34240
13,Sherwood Harbor,SR055M,4/15/13,8:21,MWTR,CHN,AdClipped,060463,Spring,85,38189,1,13-38189
13,Sherwood Harbor,SR055M,4/15/13,8:21,MWTR,CHN,AdClipped,060463,Spring,87,38205,1,13-38205
13,Sherwood Harbor,SR055M,4/15/13,8:21,MWTR,CHN,AdClipped,060463,Spring,92,38175,1,13-38175
13,Sherwood Harbor,SR055M,4/15/13,8:47,MWTR,CHN,AdClipped,060463,Spring,88,34242,1,13-34242
13,Sherwood Harbor,SR055M,4/15/13,9:13,MWTR,CHN,AdClipped,060463,Spring,81,34237,1,13-34237
13,Sherwood Harbor,SR055M,4/15/13,9:13,MWTR,CHN,AdClipped,060463,Spring,86,29942,1,13-29942
13,Sherwood Harbor,SR055M,4/15/13,9:13,MWTR,CHN,AdClipped,060463,Spring,90,34254,1,13-34254
13,Sherwood Harbor,SR055M,4/15/13,9:13,MWTR,CHN,AdClipped,060463,Spring,92,34255,1,13-34255
13,Sherwood Harbor,SR055M,4/15/13,9:40,MWTR,CHN,AdClipped,060463,Spring,86,30042,1,13-30042
13,Sherwood Harbor,SR055M,4/15/13,9:40,MWTR,CHN,AdClipped,060463,Spring,96,30493,1,13-30493
13,Sherwood Harbor,SR055M,4/15/13,10:38,MWTR,CHN,AdClipped,060463,Spring,96,38172,1,13-38172
13,Sherwood Harbor,SR055M,4/15/13,11:03,MWTR,CHN,AdClipped,060463,Spring,82,29986,1,13-29986
13,Sherwood Harbor,SR055M,4/15/13,11:03,MWTR,CHN,AdClipped,060463,Spring,87,30457,1,13-30457
13,Sherwood Harbor,SR055M,4/15/13,8:47,MWTR,CHN,AdClipped,060463,Spring,89,34235,1,13-34235
13,Sherwood Harbor,SR055M,4/15/13,8:47,MWTR,CHN,AdClipped,060463,Spring,94,34213,1,13-34213
13,Sherwood Harbor,SR055M,4/15/13,9:13,MWTR,CHN,AdClipped,060463,Spring,85,34243,1,13-34243
13,Sherwood Harbor,SR055M,4/15/13,9:13,MWTR,CHN,AdClipped,060463,Spring,85,34266,1,13-34266
13,Sherwood Harbor,SR055M,4/15/13,9:40,MWTR,CHN,AdClipped,060463,Spring,90,29943,1,13-29943
13,Sherwood Harbor,SR055M,4/15/13,9:40,MWTR,CHN,AdClipped,060463,Spring,91,30014,1,13-30014
13,Sherwood Harbor,SR055M,4/15/13,9:40,MWTR,CHN,AdClipped,060463,Spring,97,29971,1,13-29971
13,Sherwood Harbor,SR055M,4/15/13,10:38,MWTR,CHN,AdClipped,060463,Spring,90,29944,1,13-29944
13,Sherwood Harbor,SR055M,4/15/13,11:03,MWTR,CHN,AdClipped,060463,Spring,84,30065,1,13-30065
13,Sherwood Harbor,SR055M,4/15/13,11:03,MWTR,CHN,AdClipped,060463,Spring,86,29930,1,13-29930
